,id,title,description
185,71e302fa-04f7-41f3-a0a1-7e07a607c979,Head of Product Development,"Role Purpose: We are seeking a senior Full Stack Developer to join our team in building and maintaining open-source ERP solutions using ERP Next. The ideal candidate will have a strong background in Python development and experience working with full-stack web technologies.The required candidate will be responsible for designing, configuring, building, developing, testing, and maintaining our ERP systems and Python web applications. You will manage closely the rest of the development team to ensure that our products are reliable, scalable, and user-friendly.Duties/Responsibilities:Collaborate with cross-functional teams to define, design, and ship new features.Write clean, beautifully architected, reusable, and maintainable Python code using robust software architectural patterns – MVC, Repository Pattern, Service Oriented Architecture (SOA) patterns as required in components.Develop web scraping scripts to extract data required by the core productDevelop organized APIs and RESTful services for cross-system communication.Collaborate with the rest of the development team to design and implement new features and improvements to our ERP systems and web applications.Integrate with other third-party APIs to retrieve and manage third-party data.Write unit tests for all code developed before pushing to the code repository and covering all cases.Collaborate with the product management team to understand and prioritize customer needs.Work on bug fixing and improving application performance.Potential for AI/ML applications to analyze and manage the data.Prepare technical documentation.Manage testing and bug fixes.<p><strong>Education:</strong></p><ul><li>BSc. Computer Science or Information Technology or related field from an appropriately accredited institution</li></ul><p><strong>Experience:</strong></p><ul><li>More than 4 years of work experience.</li><li>2+ years’ experience developing python applications and/or scripts.</li><li>Solid experience with Django, Flask, or other Python web frameworks.</li><li>Good understanding of CI/CD.</li><li>Familiar with Agile project management methodologies.</li><li>Experience in databases and SQL \/ NoSQL databases.</li><li>You have deployed Python applications to production.</li><li>Experience with consuming and building REST APIs</li><li>Experience with full-stack web development, including HTML, CSS, JavaScript, and related frameworks.</li><li>Solid understanding of the software development lifecycle</li><li>Excellent understanding of software design patterns and how to write clean code.</li><li>Experience with source control systems using GIT.</li><li>possess attention to detail and strong organizational skills Experience with debugging, profiling, and performance optimizations.</li><li>Familiarity with continuous integration, GitLab CI, and YAML is a plus.</li><li>Experience in ERP systems (particularly ERP Next), JS, MySQL, Python & Frappe-based web development is a plus. </li><li>Experience with web application development frameworks such as Django or Flask   </li><li>Experience with full-stack web development, including HTML, CSS, JavaScript, and related frameworks.</li><li>Solid understanding of the software development lifecycle</li><li>Excellent understanding of software design patterns and how to write clean code.</li><li>possess attention to detail and strong organizational skills Experience with debugging, profiling, and performance optimizations.</li></ul><p><strong>Required Skills/Abilities:</strong></p><ul><li>Voracious learner. You love diving into new areas and exploring new languages, and frameworks and are always up to date with the latest technologies & SW releases.</li><li>Ability to work in multitasks under pressure assuring the best outcome.</li><li>You are goal-oriented and enjoy taking initiative as well as responsibility.</li><li>Strong analytical and reporting skills.</li><li>Value clear communication. You recognize the importance of clear communication, documented planning, and transparent & frequent feedback.</li><li>Ask clarifying questions and communicate early and often to unblock yourself.</li><li>Deep understanding of the causes of the problem and creating strategies to have long-term problem solutions and turn problems into opportunities.</li><li>Great attention to detail to quickly identify key aspects of any problem leading to better performance.</li><li>Takes on a coaching and mentoring role, motivating others and boosting morale. </li><li>Great attention to detail to quickly identify key aspects of any problem leading to better performance.</li><li>Takes on a coaching and mentoring role, motivating others and boosting morale. </li><li>Highly independent, take ownership, does not need to be told what to do, seeks feedback, and executes actions.</li><li>Highly independent, take ownership, does not need to be told what to do, seeks feedback, and executes actions.</li></ul>"
186,2a643557-25fd-49e5-a42b-7086dd5b0186,Senior .NET Full Stack Developer (.NET Core & Angular),"Job Brief

We are looking for a Senior Full Stack Developer to produce scalable software solutions. You’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment.

Responsibilities

Design client-side and server-side architecture
Build the front-end of applications through appealing visual design
Develop and manage well-functioning databases and applications
Write effective APIs
Test software to ensure responsiveness and efficiency
Troubleshoot, debug and upgrade software
Create security and data protection settings
Build features and applications with a mobile responsive design
Write technical documentation
<p><strong>Requirements</strong></p><ul><li>Proven experience “4 years minimum” as a Full Stack Developer.</li><li>Proficiency with fundamental front end languages such as HTML, CSS and JavaScript.</li><li>Knowledge of multiple back-end languages (e.g. C#, .NET core, Java, Python) and JavaScript frameworks (e.g. Angular) with professionalism in C# is a <strong>MUST.</strong></li><li>Experience with Microservices is a <strong>MUST</strong>.</li><li>2+ years of experience working in an Agile environment is a <strong>MUST</strong>.</li><li>Familiarity with database technology such as MS SQL, MySQL, Oracle and MongoDB.</li><li>Familiarity with web servers (e.g. IIS , Apache) and UI/UX design.</li><li>Excellent communication and teamwork skills</li><li>Great attention to detail</li><li>Organizational skills</li><li>An analytical mind</li></ul>"
187,5f4d2000-13c5-433e-b564-69c89442a43d,Product Development Manager,"Product Development Manager Job DescriptionRole Purpose: Responsible for leading our technical division’s team members and managing our products & related activities. providing progress & status reports to the technology director about current and new products, as well as evaluating and encouraging our technical team staff.Duties/Responsibilities:Quality Assurance and Governance:Provide code quality assurance & Promote code collaboration and engagement among the development team.Ensure the minimum number of defects found during QA & UAT process.Ensure the developers meet the pre-set deadlines regularly.Create timely and accurate Progress & status reports covering aspects (Team performance, solution & release/roadmap updates, outcomes, and performance against agreed critical success factors).Collaborate with the team leaders quarterly to evaluate all tech employees and send the final evaluation report to the technology director.Product Delivery & Leadership:lead the projects from initiation to the go-live as a project manager.Manage resource allocation and monitor productivity levels of the development team.Oversee technological aspects of cyber-security, data privacy, compliance, legal, governance, and audit.Architect, develop, implement, and deliver quality software into an externally facing client product.Extend existing infrastructure/architecture or propose new infrastructure/architecture to support new features.Work with other departments when needed to collaborate on projects that span outside of the technology department (HR, Marketing, Sales, Customer Success)Act as project/delivery manager where you will build, lead, motivate, direct, and support the cross-functional project delivery team by developing a clear vision of successes and nurturing strong relationships and trust within the team – lead from the front, keeping the team informed.On-board and be our ambassador to cultivate our culture & morals in the new members.<p><strong>Job Requirements & Qualifications</strong></p><p><strong>Education:</strong></p><ul><li>BSc. Computer Science or Information Technology or related field from an appropriately accredited institution</li></ul><p><strong>Experience:</strong></p><ul><li>10 - 15 years of experience developing software code both front-end and back-end and creating scalable technology platforms.</li><li>3+ years of software architecture and design experience</li><li>Expert-level knowledge of the following programming languages and tools: Python, React, JavaScript, Docker, GIT, Rest APIs, MariaDB, and SQL.</li><li>Extensive knowledge of common data structures, algorithms, design patterns, and best practices</li><li>possess attention to detail and strong organizational skills Experience with debugging, profiling, and performance optimizations.</li><li>Experience integrating CI/CD platforms with 3rd party systems and cloud platforms.</li><li>Experience working on large, complex systems.</li><li>Strong communication skills, with the ability to explain complex concepts verbally and in written form.</li><li>self-motivated and exhibit excellent time management.</li><li>Expert with agile development methodologies and tools (e.g., JIRA, Scrum, Kanban).</li><li>effectively leading and motivating a technical team in a remote work environment.</li><li>Knowledge of data analytics would be considered an asset.</li><li>Visualization and writing master, translating complex problems into simple concepts.</li></ul><p><strong>Required Skills/Abilities:</strong></p><ul><li>Voracious learner. You love diving into new areas and exploring new languages, and frameworks and are always up to date with the latest technologies & SW releases.</li><li>Ability to work in multitasks under pressure assuring the best outcome.</li><li>You are goal-oriented and enjoy taking initiative as well as responsibility.</li><li>Strong analytical and reporting skills.</li><li>Value clear communication. You recognize the importance of clear communication, documented planning, and transparent & frequent feedback.</li><li>Ask clarifying questions and communicate early and often to unblock yourself.</li><li>Deep understanding of the causes of the problem and creating strategies to have long-term problem solutions and turn problems into opportunities.</li><li>Great attention to detail to quickly identify key aspects of any problem leading to better performance.</li><li>Takes on a coaching and mentoring role, motivating others and boosting morale. </li><li>Great attention to detail to quickly identify key aspects of any problem leading to better performance.</li><li>Takes on a coaching and mentoring role, motivating others and boosting morale. </li><li>Highly independent, take ownership, does not need to be told what to do, seeks feedback, and executes actions.</li><li>Highly independent, take ownership, does not need to be told what to do, seeks feedback, and executes actions.</li></ul><p><strong>Apply Now!</strong></p>"
188,374056fa-ae16-41fb-b1fe-33f5fc5bdaa4,Senior System Engineer,"Technical Responsibilities: -- Conduct envisioning sessions.- Develop initial design and recommendations and support in advanced design development.- Review all redeployment requirements availability.- Deployment and implementation of the components in their area of expertise.- Testing, Fine-tuning and stabilizing the deployed systems.- Documentation of implementation steps and configuration.- Support in Presales Activities including POCs, Pilots, and Technical Proposal development. <p><strong>Qualification & Experience:</strong></p><p>- Bachelor Degree in Computer Science</p><p>- Proven work experience in IT operations</p><p>- Expertise in supporting large-scale distributed systems</p><p><strong>Skills:</strong></p><p>- Very Good English.</p><p>- Able to work under stress.</p><p>- Customer Oriented.</p><p>- Good Communication Skills.</p><p>- Able to work on shift Basis.</p><p>- Working knowledge of operating systems; hardware servers and storage, enterprise backup and recovery procedures, system performance-monitoring tools, active directories, and virtualization</p><p>- Technical Certification is a plus.</p><p>- Analytical Skills and attention to details.</p><p>- Self-motivation and willingness to learn.</p>"
189,a1e30e43-6fdc-4660-b158-131c2c90bb16,System Engineer,"Technical Responsibilities: - Conduct envisioning sessions.  Develop initial design and recommendations and support in advanced design development.  Review all redeployment requirements availability.  Deployment and implementation of the components in their area of expertise.  Testing, Fine-tuning and stabilizing the deployed systems.  Documentation of implementation steps and configuration.  Support in Presales Activities including POCs, Pilots, and Technical Proposal development.<p><strong>Qualification & Experience:</strong><br> </p><ul><li>Bachelor Degree in Computer Science <br> </li><li> Proven work experience in IT operations<br> </li><li> Expertise in supporting large-scale distributed systems.</li></ul><p><br><strong>Skills:</strong><br> </p><ul><li> Good English.<br> </li><li> Able to work under stress.<br> </li><li> Customer Oriented.<br> </li><li> Good Communication Skills.<br> </li><li> Able to work on shift Basis.<br> </li><li> Working knowledge of operating systems; hardware servers and storage, enterprise backup and recovery procedures, system performance-monitoring tools, active directories, and virtualization<br> </li><li> Technical Certification is a plus.<br> </li><li> Analytical Skills and attention to details.<br> </li><li> Self-motivation and willingness to learn.</li></ul>"
190,468c4c6b-1829-44a3-8764-813d79856025,Laravel Developer,Good at html css jsBasic knowledge of wordpress is preferredHas experience using maps - such as delivery applicationsExperience with APIs and applications<ul><li></li></ul>
191,cfc41422-ed48-4de1-810c-44cb75470bb1,Senior Integration Technical Lead (Egypt/KSA),"Take charge of his technical teamAssist with training and recruitmentManage & Deliver enterprise level integration for various projects models (waterfalls, iterative, Agile)Governance deliverable qualityAnalyze customer requirements and break down into implementation tasksLead feasibility study, breakdown requirements into manageable work itemsLead development team through out SDLC.Monitor and evaluate his staff progressWillingness to build professional relationships with his team members and customerLead High level technical design and follow best development practices and design patternsEvaluate Integration performance and designs’ reliability.Provide technical guidance and support to his team members<ul><li>Computer Science/Engineering Degree.</li><li>5-8 Years (Experience in similar role)</li><li>Experience with Oauth, Open ID Connect, Digital Signature, Encryption/Decryption, TCPIP, IBM MQ, JOSE (JWS, JWE), HTTP/S, SOAP</li><li>Experience in WSDL, XSD, JSV, OpenAPI/Swagger, Shell Commands, Yaml, SoapUI, Postman,HTML, CSS, XSLT, Javascript, SQL, XML, JSON.</li><li>Experience with IBM App Connect ,IBM API Connect ,IBM DataPower Gateway,IBM WebSphere MQ</li></ul><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>"
192,428af0fc-0a4f-4f5c-8b47-e3c4c3caee5b,Senior BPM Developer between (Egypt/KSA),"Interpret and translate technical and/or complex concepts into information meaningful to team members and/or business personnelAnalyze and understand the project business and technical requirementsDesign , code , test , debug , and document programs, subroutines, and scripts.Analysis, design, development, testing, release and trouble-shootingEnhance the design of current systems to improve system capabilities to meet the changing needs of the business.Work with business users or business systems analysts to understand requirements and translate them into technical specificationsAssist in preparing and maintaining application design documents.Provide technical leadership on assigned projects or discovery efforts.Provide technical guidance and support to other team membersAct as an expert technical resource to development staff in all phases of the development and implementation process.Responsible for instructing and validating the quality of work of other analysts and programmers<ul><li>Computer Engineering Degree/ Science</li><li>5 years of IT Experience with 2 years in&nbsp;similar role</li><li>Hands-on application development experience in at least one of these BPM solutions: Camunda , WebMethods , Pega , IBM BAW</li><li>Hands-on experience in Business process modeling, Integration Services, Designing user interface, UI implementation, Web services, Business Rules, Exception management</li><li>Working experience in using BPMN 2.0 standards and BPM design patterns</li><li>Experience in integrating BPM solutions with Web Services (SOAP/REST) / Content Management / Business rules Engine</li><li>Knowledge of BPM product dashboards and reporting capabilities</li><li>Working experience with REST API, HTTP Protocol Standards , Web-services , XML, XSTL, XSD, XPath, JSON , Messaging and Events Standards&nbsp;</li><li>Working experience in developing UI components in JavaScript, HTML5, Ajax, JSON, and CSS3</li><li>Hands on experience in developing Core Java, JEE, XML, Web services</li><li>Good database skills with excellent query writing skills</li><li>Working experience with RDBMS such as DB2 , Oracle, MS SQL</li><li>Experience in online/offline/automated deployments, application migration, and production support&nbsp;</li><li>Experience with CI/CD pipelines like Jenkins or similar is preferred</li><li>Hands-on experience in analysis, design, development, testing, release and trouble-shooting</li><li>At least 2 projects implementations in BPM in relevant role</li><li>Strong analytical and problem-solving abilities</li><li>Adapting to new challenges and initiatives</li><li>Excellent inter-personal skills, verbal communication, written communication, and presentation skills</li><li>Experience in the banking industry preferred</li><li>Relevant certifications are a plus</li></ul>"
193,68cce9ab-19c4-4524-a5b0-e1d2b9bafa97,Odoo Implementer,Perform the configuration / implementation for the Accounting Modules & Sub Modules on OdooFollow up with developers to make sure that development is aligned with requirementsResolving client complaints by investigating problems and developing solutionsClient Training on Odoo ERP System & Configuration<ul><li>Basic Knowledge on Odoo</li><li>Ability on handling Customer Requirements & Deliverables</li><li>Ability to understand the clients ‘Vision’ and gathering the right requirements from meetings.</li><li>Nice to have Previous Experience in Accounting</li><li>Very Good knowledge of Accounting Cycle or Experienced in Odoo Accounting Module</li><li>Skilled in Negotiation & Customer Relationship Management</li><li>Excellent planning and time management skills</li><li>Agility to learn How to document customer requirements & Change Request</li><li>Very Good command of English ( Writing & Speaking )</li></ul>
194,7ea21759-84e6-43d9-945a-ea2b8f0b207b,Senior Backend Developer - Node JS,"Think insurance is boring? Think again. Trufla Technology is a multinational Canadian company and the first of its kind – we offer a complete suite of digital solutions for the modern insurance brokerage. From SEO and web design, to lead management, branded customer service and API’s, Trufla provides a 360° digital strategy for brokerages and reimagines the way their customers interact with insurance.  Trufla is leading a digital revolution that will transform the insurance industry! We’re growing fast, and we’re looking for visionaries to join our team of innovators and disruptors at our Cairo offices. It’s our goal for Trufla to be the BEST place to work. A great corporate culture is one of our top priorities.Main Benefits: Competitive Salary Connected to USD exchange rateEmployees Share Ownership ProgramHealth InsuranceFlexible Working HoursContinuing Education OpportunitiesHybrid work modelTeam Building ActivitiesMilestone celebrations – work anniversaries, birthday celebrations, etc.About YouYou're passionate about bringing ideas to life through technology. You need to be a part of a team focused on providing exceptional solutions to both internal and external customers, with a solid foundation in website development technology. You're also passionate about learning and evaluating new and emerging technologies. You're well organized and can balance multiple tasks and competing priorities. You're also driven to meet deadlines and flourish in an environment that's demanding and fast-paced. You're an experienced developer with a passion for delivering solutions to clients. You have strong English language skills, both spoken and written.Job ResponsibilitiesProvide development expertise to a cross-disciplinary, and geographically diverse team, to ensure that the development needs are balanced with other competing prioritiesEstablish and guide our platform architecture as well as design and develop new features and functionalityBring innovative ideas to the table to help make our environment and processes betterBe constantly experimenting and innovating<p><strong>Job Qualifications</strong></p><ul><li>Experience in debugging and performance optimizations</li><li>Familiarity with agile development methodologies</li><li>Experience building Restful APIs using Node.js</li><li>Experience using ExpressJS</li><li>Experience in both JavaScript and Typescript writing Node.js Applications.</li><li>Experience integrating with third-party APIs, e.g. Stripe, Mailgun etc.</li><li>Experience with source control management systems (Git).</li><li>Experience with database development including Relational DBs and NoSQL.</li><li>Experience in writing automated test cases.</li><li>Good understanding of Object-oriented programming.</li><li>Good knowledge of clean coding best practices, design patterns and code structuring.</li><li>Ability to quickly learn new technologies and tools as required.</li><li>Experience with Amazon web services (AWS).</li><li>Experience with CI/CD implementations and concepts.</li><li>Experience building SaaS, and distributed systems, with High availability, scalability, and fault tolerance in mind.</li><li>Experience building Multitenant applications.</li></ul><p><strong>Values & Competencies</strong></p><ul><li>Positive attitude and enthusiasm for employee training and development</li><li>Flexible and adaptable with proven problem solving ability</li><li>High degree of professionalism and integrity</li><li>Demonstrated accountability and reliability in the quality and timeliness of work</li><li>Ability to work well within a team, and independently, and able to adjust to tight and changing deadlines</li><li>Critical thinker with strong attention to details</li></ul><p><i>Trufla Technology is an equal opportunity employer and is committed to all forms of diversity in the workplace. All qualified individuals are encouraged to apply.</i></p><p><strong>Do you think we match? Apply Now!</strong></p><p>If you have what it takes, apply to the job through the ""Apply Now"" button above.</p><p>*After applying, complete your application by taking the required assessment below:</p><p><a href=""https://assessment.testgorilla.com/testtaker/publicinvitation/e4c60d4d-8a4b-423d-b18c-dca901dc73dd"">https://assessment.testgorilla.com/testtaker/publicinvitation/e4c60d4d-8a4b-423d-b18c-dca901dc73dd</a></p>"
195,e418117c-8f16-4ea3-856c-082dc2fcfa6f,Senior Front End Developer (Angular),"Use markup languages like HTML to create user-friendly web pagesMaintain and improve websiteOptimize applications for maximum speedDesign mobile-based featuresCollaborate with back-end developers and web designers to improve usabilityGet feedback from, and build solutions for, users and customersWrite functional requirement documents and guidesCreate quality mockups and prototypesHelp back-end developers with coding and troubleshootingEnsure high quality graphic standards and brand consistencyStay up-to-date on emerging technologies<ul><li>4+ years of experience in AngularJs and Angular+2</li><li>Proven work experience as a Front-end developer</li><li>Hands on experience with markup languages</li><li>Experience with JavaScript, CSS and jQuery</li><li>Familiarity with browser testing and debugging.</li><li>In-depth understanding of the entire web development process (design, development and deployment)</li><li>Understanding of layout aesthetics</li><li>Knowledge of SEO principles</li><li>Familiarity with software like Adobe Suite, Photoshop and content management systems</li><li>An ability to perform well in a fast-paced environment.</li><li>Excellent analytical and multitasking skills</li><li>BSc degree in Computer Science or relevant field</li></ul>"
196,54a91969-0da6-41b6-bf70-60e1af2804da,Software Technical Project Manager,"Leads the end-to-end projects delivery Define projects scope and announce releases Negotiate priorities, scope, funding, and scheduleCommunicate delivery and team status Share progress during governance meetings Share significant RIDAs (risks, impediments, dependencies, and assumptions) with stakeholdersDemonstrate to stakeholders the solution scope, business value, solution design, requirements, and identified risks. Evaluate, analyze, and maintain systems requirements Gathering, reviewing, and analyzing business/system requirements with project/product stakeholders and subject matter experts Ensure that the product backlog is visible, transparent and clear. Support developers and QC engineers by clarifying requirements or business concerns raised anytime within the development lifecycle. Provide insight regarding solution workflow, consistency, and usability to guide the development and impact of the product for our customers Develop and maintain a customer focused relationship with the stakeholders by collaboration, timely communication and responsivenessOther Responsibilities:Coordinate with QC and QA departments to review outputs for production. Providing application support to customers on site as required • Resolving escalated customer complaints without the need for team lead intervention Maintain good professional relationships with counterparts of engineering and customer support departments. Create a detailed business analysis, outlining problems, opportunities and solutions for a business Write User Stories, Acceptance Criteria, BRDs and manage the solution features backlog Perform detailed functional and non-functional solution requirements specifications. Collaborate with the UX team to ensure UX design aligns completely with documented business requirements<ul><li>Bachelor's Degree in computer science or equivalent work experience.</li><li>Software Development Background</li><li>Technical Project Manager , Scrum Manager &nbsp;(2 to 3 years of experience)&nbsp;</li><li>At least had delivered (2) or (3) Software projects</li><li>Proven working experience in project management / systems delivery.</li><li>Excellent client-facing and internal communication skills</li><li>Excellent written and verbal communication skills</li><li>Solid organizational skills including attention to detail and multitasking skills</li><li>Strong working knowledge of Microsoft Office</li><li>Experience with project management software tools (MS Project)</li><li>Project Management Professional (PMP) / PRINCE II certification is a plus</li></ul>"
197,6f579846-e1c8-47b7-9af3-f3c8d6227eab,Flutter Developer,"Job DescriptionDesign and develop high-volume, low-latency applications for mission-critical    systems and delivering high-availability and performance    Create well designed, testable, efficient code    Participate in all phases of the development life-cycle    Assist in the preparation and production of releases of software components    Ensure designs are in compliance with specifications    Investigate alternatives and technologies and present them for architectural    review, in order to support continuous improvement <p><strong>Job Requirements</strong></p><ul><li>3+ years of &nbsp;experience working with mobile development &nbsp; &nbsp;</li><li>2 years of experience in Flutter Development &nbsp; &nbsp;</li><li>Must show your previous work. &nbsp; &nbsp;</li><li>Experience in Flutter Development &nbsp; &nbsp;</li><li>BS/MS degree in Computer Science, Engineering or a related subject. &nbsp; &nbsp;</li><li>Deployed at least 4 apps &nbsp; &nbsp;</li><li>Have experience with Flutter for both iOS and Android. &nbsp; &nbsp;</li><li>Familiarity with RESTful APIs, Graph QL APIs. &nbsp; &nbsp;</li><li>Knowledge of modern authorization mechanisms, such as JSON Web Token. &nbsp; &nbsp;</li><li>Ability to understand business requirements and translate them into technical &nbsp; &nbsp;requirements. &nbsp; &nbsp;</li><li>Familiarity with code versioning tools. &nbsp; &nbsp;</li><li>Flux, Redux, and Rxjs is Preferred &nbsp; &nbsp;</li><li>Know how to deal with different screen sizes. &nbsp; &nbsp;</li><li>Experience with version control such as Git and SVN. &nbsp; &nbsp;</li></ul><p><strong>&nbsp; &nbsp;Skills: &nbsp; &nbsp;</strong></p><ul><li>Good communication skills. &nbsp; &nbsp;</li><li>Strong problem-solving skills. &nbsp; &nbsp;</li><li>Very comfortable learning new technologies, tools, and platforms. &nbsp; &nbsp;</li><li>Strong problem-solving skills, Highly motivated. &nbsp; &nbsp;</li><li>Very comfortable learning new technologies, tools, and platforms. &nbsp; &nbsp;</li><li>Have shipped applications to the App Store or Google Play Stor</li></ul>"
198,e274a19a-b59c-4778-b53b-21fbe33d7690,Senior Frontend Engineer - React,"Think insurance is boring? Think again.Trufla Technology is a multinational Canadian company and the first of its kind – we offer a complete suite of digital solutions for the modern insurance brokerage. From SEO and web design, to lead management, branded customer service and API’s, Trufla provides a 360° digital strategy for brokerages and reimagines the way their customers interact with insurance. Trufla is leading a digital revolution that will transform the insurance industry! We’re growing fast, and we’re looking for visionaries to join our team of innovators and disruptors at our Cairo offices. It’s our goal for Trufla to be the BEST place to work. A great corporate culture is one of our top priorities.Main Benefits:Competitive Salary Connected to USD exchange rateEmployees Share Ownership ProgramHealth InsuranceFlexible Working HoursContinuing Education OpportunitiesHybrid work modelTeam Building ActivitiesMilestone celebrations – work anniversaries, birthday celebrations, etc.Job ResponsibilitiesDesign and develop Front-End technologiesWork with a cross-functional, full-stack development team and have prior experience building cross-platform, responsive, high-performing user interfaces for web applicationsDesign and developing applications for a multi-tenant distributed environmentBring new ideas to the table to help make our environment betterTake holistic ownership of your work by understanding how things work, even if they take you outside your area of expertiseConsistently bring innovative ideas to the table to help make our environment and processes betterBring thoughtful perspectives, empathy, creativity, and a positive attitude to take on problems at scaleCommunicate effectively (both written and oral) with colleagues at all levels of the organization. We are a highly collaborative team, so this is important! <p><strong>Job Qualifications</strong></p><ul><li>Have 3+ years of front-end development experience in a team environment</li><li>Know how to write code that performs at scale</li><li>Experience in developing a user friendly and appealing applications</li><li>Experience with modern front-end libraries/ frameworks (Angular, React, Bootstrap, etc.)</li><li>Experience integrating with REST APIs including third parties Facebook, Twitter, Google, etc.</li><li>Strong knowledge of code version control (Git, TFS)</li><li>Good knowledge of CI/CD</li><li>Deep understanding of design patterns to creatively solve problems while preserving standards and using conventions</li><li>Knowledgeable and experienced with Object-Oriented and Service-Oriented Architecture, application architecture definition, applications design, business requirements gathering, requirements analysis</li><li>Familiarity with agile development methodologies</li></ul><p><i>Trufla Technology is an equal opportunity employer and is committed to all forms of diversity in the workplace. All qualified individuals are encouraged to apply.</i></p><p><strong>Do you think we match? Apply Now!</strong></p><p>If you have what it takes, apply to the job through the ""Apply Now"" button above.</p><p>*After applying, complete your application by taking the required assessment below:</p><p><a href=""https://assessment.testgorilla.com/testtaker/publicinvitation/05d7219c-285b-4595-8d1e-2ae6e938ac79"">https://assessment.testgorilla.com/testtaker/publicinvitation/05d7219c-285b-4595-8d1e-2ae6e938ac79</a></p>"
199,6d0051c4-8f3f-487e-9283-3ece4204bd1b,system administrator Section Head,"Maintain server uptime consistent with Business goals and metrics.Maintain and constantly improve server performance, reliability and security in line with ISO 7002 and best practice.Installs, configures and supports new and existing servers and network infrastructure.Plan and implement upgrades needed to maintain service levels.Develop and lead the replacement of infrastructure at end of life.Perform necessary storage infrastructure maintenance and necessary data migration, as required.Ensure enterprise scalability and performance for storage and backup environments through proactive capacity planning, performance control and configuration adjustment.Optimize data backup and storage systems(Avamar & Networker).<ul><li>BSc/Ba in Information Technology, Computer Science or a related discipline; professional certification (e.g.</li><li>Minimum 10 Years’ Experience as a System Administrator.</li><li>3-5 Years’ Experience In supervision Position.</li><li><strong>SCCM experience is a Must</strong></li><li><strong>Linux Experience is a Must</strong></li><li><strong>Microsoft exchange &nbsp;experience is a Must.</strong></li><li>In depth knowledge of Microsoft Windows Server<strong>.</strong></li><li>In depth knowledge of Active Directory (Design, Security and Administration) .</li><li>In depth knowledge of Messaging (MS Exchange, Archiving, Unified Communications).</li><li>In depth knowledge of Networking technologies and concepts.</li><li>Good understanding of VMWare 7.</li><li>Good understanding of IT security and Data protection<strong>(Endpoint &amp; Antivirus Security).</strong></li><li>Good understanding of Cloud and mobile technology.</li><li>Good understanding of PowerShell scripting<strong>(Desirable).</strong></li><li>Demonstrated Knowledge in Host-based Migrations.</li><li>Hands on experience with DELL EMC and/or Vendor storage technologies<strong>(EqualLogic, Complement and Unity).</strong></li><li>Resourcefulness and problem-solving aptitude.</li><li>Excellent communication skills.</li></ul><p>&nbsp;</p>"
200,06a71e01-9d09-49db-8627-007a42c75c94,Web Developer,"Web Developer Job briefLooking for a creative and professional web developer.Skilled in both frontend and backend development. ResponsibilitiesWriting well designed, testable, efficient code by using best software development practicesCreating website layout/user interfaces by using standard HTML/CSS practicesIntegrating data from various back-end services and databasesWrite well designed, testable, efficient code by using best software development practicesCreate website layout/user interface by using standard HTML/CSS practicesIntegrate data from various back-end services and databasesGather and refine specifications and requirements based on technical needsCreate and maintain software documentationBe responsible for maintaining, expanding, and scaling our siteStay plugged into emerging technologies/industry trends and apply them into operations and activitiesCooperate with web designers to match visual design intent<p><strong>Requirements</strong></p><ul><li>Skilled in: PHP, MySQL, HTML, CSS, Java script libraries (jQuery, Vue, Angular, etc.), CSS Frameworks, SEO.</li><li>Writes smart, simple, well documented, readable, and beautiful code.</li><li>UX design creativity is a huge plus</li></ul>"
201,16468c39-d4a3-429e-9df5-67d7a42d6a0e,Avaya Engineer,"Design, configure, install, and maintain Avaya communication solutions.Manage the Avaya infrastructure and ensure its availability, reliability, and scalability.Collaborate with other teams to ensure seamless integration of Avaya solutions with other systems.Troubleshoot and resolve technical issues related to the Avaya infrastructure.Conduct regular system audits and implement necessary upgrades or improvements.Develop and maintain documentation, including system diagrams, configurations, and procedures.Provide technical guidance and mentorship to other team members.Keep up-to-date with emerging technologies and industry trends related to Avaya systems.<p>&nbsp;</p><ul><li>Bachelor's degree in Computer Science, Information Technology, or a related field.</li><li>Minimum of 4 years of experience in designing, implementing, and supporting Avaya communication solutions.</li><li>In-depth knowledge of Avaya Communication Manager, Session Manager, and System Manager.</li><li>Experience with below Avaya Systems&nbsp;<ul><li>Avaya Aura Communication Manager</li><li>Strong working knowledge and direct support experience with Avaya Workforce Management services and applications</li><li>Avaya CMS Administration, Maintenance, Script Development Deployment</li><li>Avaya contact Center Software w/ Advanced Features Services</li><li>Avaya Aura Contact Center</li><li>Avaya Aura System Manager Session Manager</li><li>Avaya Aura Session Border Controller&nbsp;</li><li>Avaya Aura Messaging</li><li>Avaya One-X applications</li></ul></li></ul><p>&nbsp;</p><ul><li>Experience with SIP trunking, VoIP, and network protocols.</li><li>Strong troubleshooting skills and experience in resolving complex technical issues.</li><li>Excellent communication and interpersonal skills.</li><li>Opportunity:</li><li>This is a full-time position with a competitive salary and benefits package. The successful candidate will have the opportunity to work on exciting projects and collaborate with a talented team of professionals. They will also have access to professional development opportunities and be encouraged to continue learning and growing their skills.</li></ul><p>&nbsp;</p>"
