,designation,location,jobInfo,description,experience,company,jobId,jdURL,latestPostedDate,vacancies,isTopEmployer,isFeaturedEmployer,isPremium,isWebJob,isQuickWebJob,logoUrl,tELogoUrl,isApplied,isTopEmployerLite,whitelistedkeywords,keywords,keywordsAr,email,isFormBasedApply,jobRedirection,shortlisted,expiringSoon,isArchived,bitFlag,recruiterActive,designationSeo,isConfidentialCompany,isConsultant,jobSource,isEasyApply
232,IT Procurement,Cairo - Egypt,"Good knowledge of supplier or third party management software;Experience in collecting and analyzing data;Proven working experience as a procurement manager, procurement officer...","•Devise and use fruitful sourcing strategies<br>•Discover profitable suppliers and initiate business and organization partnerships<br>•Negotiate with external vendors to secure advantageous terms<br>•Approve the ordering of necessary goods and services<br>•Finalize purchase details of orders and deliveries<br>•Examine and test existing contracts<br>•Track and report key functional metrics to reduce expenses and improve effectiveness<br>•Collaborate with key persons to ensure clarity of the specifications and expectations of the company<br>•Foresee alterations in the comparative negotiating ability of suppliers and clients<br>•Expect unfavorable events through analysis of data and prepare control strategies<br>•Perform risk management for supply contracts and agreements<br>•Control spend and build a culture of long-term saving on procurement costs<br>Qualifications<br>•Proven working experience as a procurement manager, procurement officer or head of procurement<br>•Knowledge of sourcing and procurement techniques as well as a dexterity in “reading” the market<br>•Talent in negotiations and networking<br>•Good knowledge of supplier or third party management software<br>•Aptitude in decision-making and working with numbers<br>•Experience in collecting and analyzing data<br>•Strong leadership capabilities<br>•BSc degree in supply chain management, logistics or business administration<br>","{'min': '0', 'max': '10'}","{'name': 'Smart Business Tec', 'id': '10006473', 'url': None}",050522500238,it-procurement-jobs-in-cairo-egypt-in-smart-business-tec-0-to-10-years-n-cd-10006473-jid-050522500238,1651723200,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10006473/10006473.gif,https://static.naukimg.com/ni/nipjp/10006473/10006473.gif,False,False,it procurement,IT Procurement,IT Procurement,,True,False,False,False,False,1,False,IT Procurement,False,False,FBA,True
233,ITSM Operations Engineer (Outsource),Cairo - Egypt,"3 years of experience in managing the mentioned above;Hands-on experience in process automation, best practice;required;Bachelor s degree in Computer Science or equivalent;Certi...","<br>Actively monitoring, configuring, and managing the mentioned<br>above Mange Engine products to ensure its proper functionality<br>• Maintaining ticket queue for incidents or enhancement<br>requests relating to the mentioned above Mange Engine products<br>• Manage release notes from ManageEngine regarding the<br>mentioned above Mange Engine products<br>• Work with ManageEngine support / account manager to stay<br>current with any updates<br>• Assist in creation of Roadmap aligned with department<br>projects / goals<br>• Builds and maintains Knowledge Base as well as any specific<br>function information within Confluence.<br>• Set up administrator and technician accounts<br>• Enable best practices<br>• Process Automation<br>Requirements<br>Qualifications:<br>• 3 years of experience in managing the mentioned above<br>Mange Engine products or similar help desk application.<br>• Understanding of workflow and process requirements of<br>customers and IT technicians using help desk systems<br>• Demonstrated ability to provide supporting, maintaining, and<br>administrating such applications.<br>• Excellent problem solving/analytical skills and complex<br>troubleshooting methods.<br>• Hands-on experience in process automation, best practice<br>approach, technology efficiency, and effectiveness.<br>• Strong communication, interpersonal, and technical skills<br>required.<br>• Ability to handle multiple assignments, prioritize tasks,<br>and meet deadlines<br>• Strong organizational skills<br>• Excellent decision making, analytical, and customer services<br>skills.<br>• High-energy, can-do attitude<br>Certification and Qualifications:<br>• Bachelor s degree in Computer Science or equivalent.<br>• ITIL Foundation<br>• ISO 20000 Foundation (Preferred)<br>• ManageEngine Certified Professional (Preferred)<br>• Microsoft Certified System Engineer (Preferred)<br>• CCNA (Preferred)<br>","{'min': '5', 'max': '7'}","{'name': 'Alnafitha IT\xa0\xa0', 'id': '10008948', 'url': None}",291122500624,operation-engineer-jobs-in-cairo-egypt-in-alnafitha-it-5-to-7-years-n-cd-10008948-jid-291122500624,1669698000,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10008948/10008948.gif,https://static.naukimg.com/ni/nipjp/10008948/10008948.gif,False,False,,ITSM Operations Engineer,ITSM Operations Engineer,,False,False,False,False,False,0,False,ITSM Operations Engineer  Outsource ,False,False,WEB,False
234,SAP CONSULTANTS,Egypt - Egypt,Experience classroom and workshop-based training in SAP Technologies;;Candidates must be currently unemployed or employed in a part time/non-permanent role not related to career...,"<br>SAP CONSULTANTS<br>The role of an SAP Consultant can be divided into 2 functions: Functional and Technical.<br>The consultant will contribute to blueprinting, design, implementation, operation, optimization, and upgrade phase of a S/4 HANA project, and provide business process as well as functional expertise, and project guidance to our clients to ensure their investment in SAP software and consulting services will make their business the best run business.<br>The Consultant is also responsible for maintaining a high degree of customer satisfaction in each of their accounts in addition to growing and developing referenceable customers through their investigation, analysis, consulting, coaching, knowledge transfer, and relationship-building efforts.<br>CERTIFICATE INFORMATION:<br>RISE with SAP<br>Every enterprise needs to develop new business models to avoid being disrupted, gain efficiencies to fund innovation, and transform mission-critical systems without business risk. RISE with SAP is the solution.<br>RISE with SAP is a comprehensive offering with:<br>• Cloud ERP for every business need<br>• Industry next practices and extensibility<br>• Analytics and business process transformation<br>• Outcome-driven services from SAP and our partners<br>SAP S/4HANA Cloud is a complete enterprise resource planning (ERP) system with built-in intelligent technologies, including AI, machine learning, and advanced analytics. It helps companies adopt new business models, manage business change at speed, orchestrate internal and external resources, and use the predictive power of AI. Benefit from tight, native integration between processes, industry depth, and a consistent in-memory data model.<br>HOW YOU BENEFIT:<br>• Start your journey to become an SAP Consultant;<br>• Gain globally-recognised associate-level SAP Certifications;<br>• Learn directly from SAP experts;<br>• Experience classroom and workshop-based training in SAP Technologies;<br>• Develop the soft skills needed to prepare you for successful job applications;<br>• Benefit from introductions to job opportunities within the SAP Ecosystem to help secure a position after the training. Please note this program does not guarantee you a job at the end of it.<br>WHAT WE REQUIRE FROM A CANDIDATE:<br>• Candidates must have the legal right to work in Egypt .<br>• Candidates must be currently unemployed or employed in a part time/non-permanent role not related to career aspirations;<br>• Candidates must be educated to at least Bachelor level in a field related to Business Administration / Management Information Systems / Engineering<br>• Candidates will preferably have graduated within the last 3 years with a GPA in the top quartile proof of this may be requested.<br>• Candidates must have a keen interest in starting an SAP-related career involving travel;<br>• Candidates should be fluent in English, both written and spoken;<br>• The program will commence by either this April or May 2023 and full-time availability from 9am 6pm from Sunday - Thursday throughout the training period is essential. The Program will last for 2 months.<br><br>","{'min': '3', 'max': '7'}","{'name': 'SAP', 'id': '10001044', 'url': 'sap-careers-cid-1000109'}",200223500351,consultants-jobs-in-egypt-in-sap-3-to-7-years-n-cd-10001044-jid-200223500351,1676869200,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,False,False,,SAP CONSULTANTS,SAP CONSULTANTS,Careers@sap.com,False,False,False,False,False,0,False,SAP CONSULTANTS,False,False,EMAIL,True
235,Consulting Senior Project Manager,Cairo - Egypt,As part of Oracles employment process candidates will be required to successfully complete a pre-employment screening process;8-10 years of experience relevant to this position;...,"*As a recognized authority and leading contributor, this project management professional, provides consistent innovative and high quality solution leadership. Responsible for guiding the successful implementation of non-routine and complex business solutions ensuring high quality and timely delivery within budget to the customer s satisfaction.<br>Analyzes business needs to help ensure Oracle s solution meets the customer s objectives by combining industry best practices and product knowledge. Effectively applies Oracle s methodologies and policies while adhering to contractual obligations, thereby minimizing Oracle s risk and exposure. Exercises judgment and business acumen in selecting methods and techniques for effective project delivery on small to medium engagements. Provides direction and mentoring to project team. Effectively influences decisions at the management level of customer organizations. Ensures deliverables are acceptable and works closely with the customer to understand and manage project expectations. Supports business development efforts by pursuing new opportunities and extensions. Collaborates with the consulting sales team by providing domain credibility. Manages the scope of medium sized projects including the recovery of remedial projects.<br>8-10 years of experience relevant to this position. Prior project team leadership or management experience. Demonstrated ability to follow solid project management principles. Comfortable working in a matrix management environment. Strong communication skills to deal with internal stakeholders, customers, and vendors. Product, technology or industry expertise relevant to the portfolio focus. Selling skills preferred. Undergraduate degree or equivalent experience. Ability to travel as needed.<br>As part of Oracle's employment process candidates will be required to successfully complete a pre-employment screening process. This will involve identity and employment verification, professional references, education verification and professional qualifications and memberships (if applicable).","{'min': '8', 'max': '10'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",090223500673,consulting-project-manager-jobs-in-cairo-egypt-in-oracle-8-to-10-years-n-cd-10002838-jid-090223500673,1675918800,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Consulting Senior Project Manager,Consulting Senior Project Manager,,False,False,False,False,False,0,False,Consulting Senior Project Manager,False,False,WEB,False
236,Client Delivery Manager,Egypt - Egypt,Good understanding of technical infrastructure and virtualized system landscapes;5 years of working experience in Cloud technology or Cloud Services,"What you''ll do<br>• As Client Delivery Manager you will be responsible for the following tasks:<br>• Own and grow the client engagement for SAP Enterprise Cloud Services and act as the voice of the client within SAP, for technical managed services.<br>• Accountable for entire SAP ECS engagement across all lifecycle phases, lead the engagement with supporting ECS functions and roles to deliver as per contract scope and in line with customer expectations.<br>• Setup proactive service plan and conduct regular service review meetings with clients (operational and strategic topics).<br>• Act as an (de-)escalation point for delivery-related topics (Incidents, Service Requests and other customer requirements).<br>• Ensure seamless alignment across multiple ECS and other SAP internal and external stakeholders.<br>• Oversee client onboarding activities, upgrade/migration projects, and other service delivery initiatives.<br>• Support commercial change request management in the client lifecycle, perform contract compliance and risk management (project and business risks).<br>• Support the positioning of additional ECS offerings and support contract renewal in alignment with SAP sales teams.<br>• Share knowledge across CDM community<br>What you bring<br>• Fluency in English is mandatory. Proficiency in Arabic or Turkish language is an advantage.<br>• Min. 5 years of working experience in Cloud technology or Cloud Services.<br>• Strong customer orientation with a focus on relationship-, expectation- and de-escalation management.<br>• Strong understanding of SAP Basis, system migrations and/or functional SAP application knowledge.<br>• Good understanding of technical infrastructure and virtualized system landscapes.<br>• Knowledge of IT trends, their impact on business strategies, and SAP s strategy and service portfolio.<br>• Ability to work effectively as a virtual member of a dynamic and dispersed team (remote)<br>• SAP Basis, IT Service Management, Project Management, Cloud and IT infrastructure certifications are beneficial.<br><br><br>","{'min': '5', 'max': '10'}","{'name': 'SAP', 'id': '10001044', 'url': 'sap-careers-cid-1000109'}",060223501029,client-delivery-manager-jobs-in-egypt-in-sap-5-to-10-years-n-cd-10001044-jid-060223501029,1675659600,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,False,False,,Client Delivery Manager,Client Delivery Manager,Careers@sap.com,False,False,False,False,False,0,False,Client Delivery Manager,False,False,EMAIL,True
237,SAP Project Principal Consultant,Egypt - Egypt,SAP Certification in at least 1 major module;The role requires the candidate to have Proven experience as a Program / Project Manager:;Successful candidates might be required to...,"<br>We help the world run better<br>Our company culture is focused on helping our employees enable innovation by building breakthroughs together. How? We focus every day on building the foundation for tomorrow and creating a workplace that embraces differences, values flexibility, and is aligned to our purpose-driven and future-focused work. We offer a highly collaborative, caring team environment with a strong focus on learning and development, recognition for your individual contributions, and a variety of benefit options for you to choose from.Apply now!<br>The role requires the candidate to have Proven experience as a Program / Project Manager:<br>•<br>• Managing large scale and complex SAP Projects in and around Middle East (in last 3 years) from inception to timely completions<br>• Large Team Structures 20+ member for over 6 months in a project in at least 3 engagements<br>• Financial Management of projects worth 2 Mil. USD or more in at least 3 engagements<br>• QA Gate Reviews per implementation methodologies<br>• Leading project management processes including planning tasks, resource allocation, risk management, time management, financial management, HR management, quality management, monitoring and reporting, documenting and record keeping<br>• Project Governance processes leading steering committees and advising key actions to handle smooth project execution<br>• Capability to oversee partner-led implementations in the capacity of Trusted Advisor to the partner, client project management team, and project sponsor<br>• Proficiency in developing and implementing effective and efficient risk/issues management methods across all projects and related topics<br>• Ensuring the project meets internal and external customer requirements<br>• Alignment with product management frequently on roadmap items<br>• Management reporting internal and external<br>• SAP Certification in Project Management Framework/Methodologies like SAP Activate<br>• Cloud solution implementations like SuccessFactors, ARIBA, Cx, etc.<br>• SAP Certification in at least 1 major module<br>• PMP certification or equivalent<br>The following are good to have skills<br>•<br>• Knowledge of large-scale lift and shift projects (Rise migrations, etc.)<br>• Migration of solutions from on-Prem to cloud<br>• Knowledge of Agile methodologies related to SAP implementations<br>• Certifications / specialization in niche areas of SAP implementation<br>• Intense knowledge of various SAP solutions<br>• Work experience with global SAP partners<br>Must have soft skills<br>•<br>• Exceptional communication skills<br>• Excellent team management skills<br>• Ability to laisse with C-Level Executives<br>• Innovative Thinking<br>• Outstanding presentation, documentation, and presentation skills<br>• Proficiency with project management tools used by the enterprises<br>• Understanding of project contracts, documentation, and reviews<br>• Fluency in English &amp; Arabic national language<br>&nbsp;<br>Qualified applicants will receive consideration for employment without regard to their age, race, religion, national origin, ethnicity, age, gender (including pregnancy, childbirth, et al), sexual orientation, gender identity or expression, protected veteran status, or disability.<br>Successful candidates might be required to undergo a background verification with an external vendor.<br>Requisition ID: 362552 | Work Area: Consulting and Professional Services | Expected Travel: 0 - 10% | Career Status: Professional | Employment Type: Regular Full Time | Additional Locations: #LI-Hybrid.<br>","{'min': '3', 'max': '4'}","{'name': 'SAP', 'id': '10001044', 'url': 'sap-careers-cid-1000109'}",020223500427,principal-consultant-jobs-in-egypt-in-sap-3-to-4-years-n-cd-10001044-jid-020223500427,1675314000,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,https://static.naukimg.com/ni/nipjp/10001044/10001044.gif,False,False,,SAP Project Principal Consultant,SAP Project Principal Consultant,Careers@sap.com,False,False,False,False,False,0,False,SAP Project Principal Consultant,False,False,EMAIL,True
238,"Facilities Manager, Egypt",Cairo - Egypt,Experience: 5-10 years office management experience in a large corporation managing diverse and sometimes remote staff consisting of 5-10 employees;Good interpersonal and confli...,"*Responsible for space planning, building, and office management services for economy of operation and maximum usage of facilities and equipment within an assigned geographic territory.<br>As a member of facility management you will oversee office services, facility management, and building related services for several locations and/or buildings. Manages the design, planning, construction, and maintenance of equipment, buildings, and other facilities. Plans, budgets, and schedules facility modifications, including estimates on equipment, labor, materials and other related costs. Oversees the coordination of building space allocation and layout; and facilities expansion. Provides quarterly space planning updates as well as reconciles monthly facility expenses. Participate in various committees/task forces and group goal planning as needed.<br>Leads a specialized area which may have diverse functional elements. Frequently interacts with supervisors and/or functional peer group managers. May interact with senior management. Excellent verbal and written communication skills. Familiarity with email and Microsoft Office applications and purchase order systems is essential. Willing to function as after hours contact for facilities emergencies and be accessible via phone or pager. Travel is essential. Pager and cell phone necessary after hours. 5 years prior facilities management. BA/BS degree or equivalent. Additional professional credentials preferred such as RPA/FMA, CFM.<br>As part of Oracle's employment process candidates will be required to successfully complete a pre-employment screening process. This will involve identity and employment verification, professional references, education verification and professional qualifications and memberships (if applicable).","{'min': '5', 'max': '10'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",050123500797,facility-manager-jobs-in-cairo-egypt-in-oracle-5-to-10-years-n-cd-10002838-jid-050123500797,1672894800,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,facilities manager,Facilities Manager,Facilities Manager,,False,False,False,False,False,0,False,Facilities Manager  Egypt,False,False,WEB,False
239,Content & Experience Cloud and Webcenter Senior ACS Consultant,Giza - Egypt,As part of Oracles employment process candidates will be required to successfully complete a pre-employment screening process;Experience with REST API for integration and role-b...,"*As a member of the Support organization, your focus is to deliver post-sales support and solutions to the Oracle customer base while serving as an advocate for customer needs. This involves resolving post-sales non-technical customer inquiries via phone and electronic means, as well as, technical questions regarding the use of and troubleshooting for our Electronic Support Services. A primary point of contact for customers, you are responsible for facilitating customer relationships with Support and providing advice and assistance to internal Oracle employees on diverse customer situations and escalated issues.<br>As an Advisory Systems Engineer, you are expected to be an expert member of the problem-solving/avoidance team and be highly skilled in solving extremely complex (often previously unknown), critical customer issues. Performing the assigned duties with a high level of autonomy and reporting to management on customer status and technical matters on a regular basis, you will be expected to work with very limited guidance from management. Further, the Advisory Systems Engineer is sought by customers and Oracle employees to provide expert technical advice.<br>Leading contributor individually and as a team member, providing direction and mentoring to others. Work is non-routine and very complex, involving the application of advanced technical/business skills in area of specialization. Because of substantial customer interfacing, a demonstrated ability to work with customers on an independent basis with exceptional communication skills, while consistently achieving the absolute highest levels of customer satisfaction. Both a Bachelor*s and Master*s degree in Computer Science, Engineering or equivalent experience 8 years related experience prior to taking this position. In addition, experience with Oracle*s core products, applications, and tools.<br>As part of Oracle's employment process candidates will be required to successfully complete a pre-employment screening process. This will involve identity and employment verification, professional references, education verification and professional qualifications and memberships (if applicable).","{'min': '5', 'max': '7'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",261222500879,cloud-consultant-jobs-in-giza-egypt-in-oracle-5-to-7-years-n-cd-10002838-jid-261222500879,1672030800,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Content & Experience Cloud and Webcenter Senior ACS Consultant,Content & Experience Cloud and Webcenter Senior ACS Consultant,,False,False,False,False,False,0,False,Content   Experience Cloud and Webcenter Senior ACS Consultant,False,False,WEB,False
240,Oracle SOA Architect,Giza - Egypt,"About products where candidates must demonstrate knowledge, below you have the list;Engineers with experience in installation and configuration in highly available environments,...","*As a member of the Support organization, your focus is to deliver post-sales support and solutions to the Oracle customer base while serving as an advocate for customer needs. This involves resolving post-sales non-technical customer inquiries via phone and electronic means, as well as, technical questions regarding the use of and troubleshooting for our Electronic Support Services. A primary point of contact for customers, you are responsible for facilitating customer relationships with Support and providing advice and assistance to internal Oracle employees on diverse customer situations and escalated issues.<br>As an Advisory Systems Engineer, you are expected to be an expert member of the problem-solving/avoidance team and be highly skilled in solving extremely complex (often previously unknown), critical customer issues. Performing the assigned duties with a high level of autonomy and reporting to management on customer status and technical matters on a regular basis, you will be expected to work with very limited guidance from management. Further, the Advisory Systems Engineer is sought by customers and Oracle employees to provide expert technical advice.<br>Leading contributor individually and as a team member, providing direction and mentoring to others. Work is non-routine and very complex, involving the application of advanced technical/business skills in area of specialization. Because of substantial customer interfacing, a demonstrated ability to work with customers on an independent basis with exceptional communication skills, while consistently achieving the absolute highest levels of customer satisfaction. Both a Bachelor*s and Master*s degree in Computer Science, Engineering or equivalent experience 8 years related experience prior to taking this position. In addition, experience with Oracle*s core products, applications, and tools.<br><br>","{'min': '8', 'max': '10'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",261222500173,soa-architect-jobs-in-giza-egypt-in-oracle-8-to-10-years-n-cd-10002838-jid-261222500173,1672030800,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Oracle SOA Architect,Oracle SOA Architect,,False,False,False,False,False,0,False,Oracle SOA Architect,False,False,WEB,False
241,Principal SBC Consultant,Cairo - Egypt,6-8 years of experience relevant to this position including 3-4 years consulting experience preferred;As part of Oracles employment process candidates will be required to succes...,"*An experienced consulting professional who has a broad understanding of solutions, industry best practices, multiple business processes or technology designs within a product/technology family. Operates independently to provide quality work products to an engagement. Performs varied and complex duties and tasks that need independent judgment, in order to implement Oracle products and technology to meet customer needs. Applies Oracle methodology, company procedures, and leading practices.<br>Operates independently to provide quality work products to an engagement. Performs varied and complex duties and tasks that need independent judgment, in order to implement Oracle products and technology to meet customer needs. Applies Oracle methodology, company procedures, and leading practices. Demonstrates expertise to deliver functional and technical solutions on moderately complex customer engagements. May lead the solution design and implementation aspects of engagement(s) ensuring high quality, integrated software solutions within constraints of time and budget. May act as the team lead on projects, providing coaching, guidance and feedback to develop skills of team members. Effectively consults with management of customer organizations. Participates in business development activities. Develops and leads detailed solutions for moderately complex projects.<br>6-8 years of experience relevant to this position including 3-4 years consulting experience preferred. Undergraduate degree or equivalent experience preferred. Product or technical expertise relevant to practice focus. Ability to communicate effectively. Ability to build rapport with team members and clients. Ability to travel as needed.<br>As part of Oracle's employment process candidates will be required to successfully complete a pre-employment screening process. This will involve identity and employment verification, professional references, education verification and professional qualifications and memberships (if applicable).","{'min': '6', 'max': '8'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",071222500720,principal-consultant-jobs-in-cairo-egypt-in-oracle-6-to-8-years-n-cd-10002838-jid-071222500720,1670389200,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Principal SBC Consultant,Principal SBC Consultant,,False,False,False,False,False,0,False,Principal SBC Consultant,False,False,WEB,False
242,Senior Principal Technical Consultant,Egypt - Egypt,"6-8 years of experience relevant to this position including 3-4 years consulting experience preferred;Oracle Banking Digital Experience provides an enterprise-class, open, moder...","*An experienced consulting professional who has a broad understanding of solutions, industry best practices, multiple business processes or technology designs within a product/technology family. Operates independently to provide quality work products to an engagement. Performs varied and complex duties and tasks that need independent judgment, in order to implement Oracle products and technology to meet customer needs. Applies Oracle methodology, company procedures, and leading practices.<br>Operates independently to provide quality work products to an engagement. Performs varied and complex duties and tasks that need independent judgment, in order to implement Oracle products and technology to meet customer needs. Applies Oracle methodology, company procedures, and leading practices. Demonstrates expertise to deliver functional and technical solutions on moderately complex customer engagements. May lead the solution design and implementation aspects of engagement(s) ensuring high quality, integrated software solutions within constraints of time and budget. May act as the team lead on projects, providing coaching, guidance and feedback to develop skills of team members. Effectively consults with management of customer organizations. Participates in business development activities. Develops and leads detailed solutions for moderately complex projects.<br>6-8 years of experience relevant to this position including 3-4 years consulting experience preferred. Undergraduate degree or equivalent experience preferred. Product or technical expertise relevant to practice focus. Ability to communicate effectively. Ability to build rapport with team members and clients. Ability to travel as needed.<br>As part of Oracle's employment process candidates will be required to successfully complete a pre-employment screening process. This will involve identity and employment verification, professional references, education verification and professional qualifications and memberships (if applicable).","{'min': '4', 'max': '12'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",251122500926,principal-technical-consultant-jobs-in-egypt-in-oracle-4-to-12-years-n-cd-10002838-jid-251122500926,1669352400,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Senior Principal Technical Consultant,Senior Principal Technical Consultant,,False,False,False,False,False,0,False,Senior Principal Technical Consultant,False,False,WEB,False
243,Techno-Functional Consultant,Egypt - Egypt,"Both a Bachelor*s and Master*s degree in Computer Science, Engineering or equivalent experience 8 years related experience prior to taking this position;In addition, experience ...","*As a member of the Support organization, your focus is to deliver post-sales support and solutions to the Oracle customer base while serving as an advocate for customer needs. This involves resolving post-sales non-technical customer inquiries via phone and electronic means, as well as, technical questions regarding the use of and troubleshooting for our Electronic Support Services. A primary point of contact for customers, you are responsible for facilitating customer relationships with Support and providing advice and assistance to internal Oracle employees on diverse customer situations and escalated issues.<br>As an Advisory Systems Engineer, you are expected to be an expert member of the problem-solving/avoidance team and be highly skilled in solving extremely complex (often previously unknown), critical customer issues. Performing the assigned duties with a high level of autonomy and reporting to management on customer status and technical matters on a regular basis, you will be expected to work with very limited guidance from management. Further, the Advisory Systems Engineer is sought by customers and Oracle employees to provide expert technical advice.<br>Leading contributor individually and as a team member, providing direction and mentoring to others. Work is non-routine and very complex, involving the application of advanced technical/business skills in area of specialization. Because of substantial customer interfacing, a demonstrated ability to work with customers on an independent basis with exceptional communication skills, while consistently achieving the absolute highest levels of customer satisfaction. Both a Bachelor*s and Master*s degree in Computer Science, Engineering or equivalent experience 8 years related experience prior to taking this position. In addition, experience with Oracle*s core products, applications, and tools.<br><br>","{'min': '8', 'max': '10'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",241122500596,techno-functional-consultant-jobs-in-egypt-in-oracle-8-to-10-years-n-cd-10002838-jid-241122500596,1669266000,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Techno-Functional Consultant,Techno-Functional Consultant,,False,False,False,False,False,0,False,Techno-Functional Consultant,False,False,WEB,False
244,Principal Engineer with Experience on Oracle Analytics,Egypt - Egypt,"As part of Oracles employment process candidates will be required to successfully complete a pre-employment screening process;A Bachelor*s degree in Computer Science, Engineerin...","*As a member of the Support organization, your focus is to deliver post-sales support and solutions to the Oracle customer base while serving as an advocate for customer needs. This involves resolving post-sales non-technical customer inquiries via phone and electronic means, as well as, technical questions regarding the use of and troubleshooting for our Electronic Support Services. A primary point of contact for customers, you are responsible for facilitating customer relationships with Support and providing advice and assistance to internal Oracle employees on diverse customer situations and escalated issues.<br>As a Senior Systems Engineer, you will interface with the customer*s IT staff on a regular basis. Either at the client*s site or from a remote location, you will be responsible for resolution of moderately complex technical problems related to the installation, recommended maintenance and use and repair/workarounds for Oracle products. You should be highly experienced in some Oracle products and several platforms that are being supported. You will be expected to work with only general guidance from management while advising management on progress/status.<br>Job duties are varied and complex utilizing independent judgment. May have project lead role. Because of substantial customer interfacing, a demonstrated ability to work with customers on an independent basis with exceptional communication skills, while consistently achieving the highest levels of customer satisfaction is essential. A Bachelor*s degree in Computer Science, Engineering or equivalent experience is preferred with five years related experience. Experience with Oracle*s core products, applications, and tools is important.<br>As part of Oracle's employment process candidates will be required to successfully complete a pre-employment screening process. This will involve identity and employment verification, professional references, education verification and professional qualifications and memberships (if applicable).","{'min': '5', 'max': '7'}","{'name': 'Oracle', 'id': '10002838', 'url': 'oracle-careers-cid-1000100'}",101122500900,principal-engineer-jobs-in-egypt-in-oracle-5-to-7-years-n-cd-10002838-jid-101122500900,1668056400,1,False,False,False,True,False,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,https://static.naukimg.com/ni/nipjp/10002838/10002838.gif,False,False,,Principal Engineer with Experience on Oracle Analytics and Oracle Data Integrator,Principal Engineer with Experience on Oracle Analytics and Oracle Data Integrator,,False,False,False,False,False,0,False,Principal Engineer with Experience on Oracle Analytics,False,False,WEB,False
