,id,title,description
11,47ff146f-bce4-433e-83a1-2d5cfe3bb2b4,IT Project Manager," Manage project execution to ensure adherence to budget, schedule, and scope.Confer with project personnel to identify and resolve problems.Monitor or track project milestones and deliverables.Submit project deliverables, ensuring adherence to quality standards.Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.Initiate, review, or approve modifications to project plans.Schedule and facilitate meetings related to information technology projects.Identify need for initial or supplemental project resources.Measure project performance to identify areas for improvement. "
12,9b32dd83-1279-4973-8bcf-b9b584b2aad7,Senior Android Developer,Developing mobile applications using Android Platform to fulfill business requirements.Designing mobile applications using best practices. Working with product managers and business teams to define application requirements.Handling deployment to enterprise app stores and public google play store.Communicating effectively to product and business teams to achieve objectives. Designs software modules of mobile applications leveraging design assets to fulfill business objectives.Collaborates with other developer teams to deliver highest operational efficiencies. Supports operations team to resolve operational challenges while operating delivered software modules to achieve operational efficiency.
13,b41f608c-ca83-4091-b31f-672721d4321f,SQL Database Admin (3 Years SQL) Fluent Speakers Only,"Main responsibilities:Determine, enforce and document database policies, procedures and standards.Validating stability and efficiency of databases.Perform tests and evaluations regularly to ensure data security, privacy and integrity.Writing optimized SQL queries.Ensuring that databases meet users’ requirements.Writing operating manuals and providing training and support for database use.Writing disaster recovery plans.Monitoring system performance and identifying problems that arise.Ensuring that the database is adequately backed up and able to be recovered in the event of memory loss.Designing databases with both front-end and back-end users in mind."
14,b8dd94a6-31d2-4e29-ab1c-71fc10ed09ba,Senior Backend Developer," Be part of a small team, with a large amount of ownership and responsibility for managing things directly.  Ship high-quality solutions with a sense of urgency and speed. Work closely with product managers, and other teams, owning a large part of the process from problem understanding to shipping the solution. Have the freedom to suggest and drive organization-wide initiatives. Provide mentorship to junior developers on the team. Participate in weekly scrum meetings and daily stand-ups. Plan, develop, test, and deploy new applications and features (front end, middleware, and back-end). Support and maintain existing code/applications/libraries. Collaborate on technical solutions with an internal multi-functional team. Document and share knowledge with other team members."
15,8cfa3b01-8860-4e26-ae41-cf61e3fe4069,Power BI Developer,"Translate business needs to technical specificationsDesign, build and deploy BI solutions (e.g. reporting tools)Maintain and support data analytics platforms (e.g. MicroStrategy)Create tools to store data (e.g. OLAP cubes)Conduct unit testing and troubleshootingEvaluate and improve existing BI systemsCollaborate with teams to integrate systemsDevelop and execute database queries and conduct analysesCreate visualizations and reports for requested projectsDevelop and update technical documentation"
16,8b233002-7dc2-4f01-8f2f-a3ddc1c3fce3,Odoo Functional Consultant,"OdooTec is hiring a team of experienced Odoo Functional Consultants with in-depth knowledge, and excellent track records in implementing and supporting Odoo. We particularly seek to hire motivated professionals to provide truly high-quality Odoo professional services to our current and prospective clients.The candidates will demonstrate proficiency in presenting, discussing, and providing Odoo functional consulting services to our clients.The candidates must have implemented a wide range of Odoo projects on POS, Website, Accounting, Supply Chain, HR, and other apps that are currently life on client production servers.As Functional Consultants you will be responsible for the day-to-day pre-sales, project implementations, and live support; from drafting requirement documents to configuring Odoo and end-user training.You will be an essential part of a team delivering high-quality services to OdooTec clients.  Playing this role, you will work closely with other teams to ensure client satisfaction and loyalty."
17,92c40960-2bd3-4ebd-8ac2-0ef57aa3cdc3,Operations & Events Manager,"The Operations & Events Manager will oversee the planning and execution of all events and activities for BME. This includes managing the logistics, budget, and vendors for events, as well as overseeing day-to-day operations of the organisation. To excel as an operation & events manager you should have strong leadership, communication, and organisational skills.Responsibilities:Develop and execute event plans for various events such as conferences, product launches, and client meetingsManage budgets and financials for events, including negotiating vendor contracts and securing sponsorshipsDevelop and maintain relationships with vendors, sponsors, and partners to ensure successful event executionManage event logistics, including scheduling, catering, transportation, and technical requirementsOversee event staff and volunteers to ensure smooth event executionDevelop and maintain event marketing materials, such as invitations, brochures, and signageProvide reports on event success and feedback to managementDevelop and maintain standard operating procedures for event planning and executionOversee day-to-day operations of the organisation, including managing administrative staff and overseeing office managementDevelop and maintain relationships with key stakeholders, including clients, partners, and vendors"
18,c84edb2f-677b-4d76-89b9-97dccdeba09f,BIM Manager,"Experience in an AEC role.Familiarity with the modelling process in BIM.Excellent IT skills.Provide hardware and network support as it relates to BIM production. Support BIM technology needs for all company's branches. Troubleshoot problems and direct for solution.Clients meeting attendance and providing recommendations. Creation and maintenance of BIM software templates files to assure standard. Providing support for standard QC process.Assist in developing BIM documentation and Workflow process in the company.Provide Internal Training. Conduct internal continuing education for all trades. Provide technical orientation to new employees. Test new employees’ skills within BIM tools.Support project standards coordination with customers. Assist on project work - modeling and detailing. Assist project teams in BIM project setup.Great verbal and written communication skills.Significant experience of work within Buildings, underground services and network design projectsExperience of leading and developing BIM team membersFacilitate BIM strategy and manage BIM implementation and execution processes include research and development. Create upgrade and deployment strategies for BIM implementation effort. Preparing annual plan for company's development strategies. Evaluating the company current workflow, strategies, budgets, projects, staffing, etc. Execute the plan, install the software, get templates created, get training do the pilot project, etc. Be able to demonstrate company's BIM success by evaluating goals that were established in the evaluation phase. Providing successive meetings with all branches for following tasks assigned and giving new directions."
19,f498ca4b-7cd4-4e8d-8156-c48e5276fc63,"Senior Front End Developer (AngularJs, Angular +2)","Use markup languages like HTML to create user-friendly web pagesMaintain and improve websiteOptimize applications for maximum speedDesign mobile-based featuresCollaborate with back-end developers and web designers to improve usabilityGet feedback from, and build solutions for, users and customersWrite functional requirement documents and guidesCreate quality mockups and prototypesHelp back-end developers with coding and troubleshootingEnsure high quality graphic standards and brand consistencyStay up-to-date on emerging technologies"
20,5f49daba-ca30-49ee-abdc-b9ea409c30f3,Sales Executive,SYRVE Middle East is a well-known and highly-ranked provider of POS and ERP solutions in the Middle East. We are thrilled to announce the launch of our Cairo office and are currently seeking talented and responsible software sales managers to join our team.Responsibilities:Identify customer needs and provide detailed information about the technical specifications of our software products.Meet with decision-makers to present information about our software solutions.Conduct product demonstrations and provide training as needed.Negotiate sales prices.Develop pitches and sales presentations.Location: CairoSalary Range: Competitive package plus allowancesWe offer an attractive commission scheme on top of the base salary. The commission scheme is designed to incentivize and reward our sales managers for their exceptional performance.  
21,5853d0a1-59be-4321-8cb4-098c7da77c7d,Cloud Security Engineer,"FORTE CLOUD is a leading cloud services provider that has been delivering state-of-the-art technology solutions to clients in Egypt and the MEA region since 2014, with unique experience in digital transformation and cloud innovation for organizations across different sectors.FORTE CLOUD is expanding rapidly in the region launching its new offices in UAE & KSA and they are looking to grow their amazing team!The RoleThe Cloud Security Engineer is responsible for ensuring the security of an organization cloud workloads. Working very closely with different implementation teams: Solution architects, DevOps Engineers, Cloud Support Engineers, Sales to support all stages of the project (POC, Development, Production). This role will execute the security operations activities, security awareness session, preparing incident response plans and updating the team on all new security feature releases.Cloud Security Engineer will be responsible for following/enforcing security best practices and compiling with different security standards. They will also work with other vendors to ensure that the products and services they use are secure while also maintaining effective communications with managers and technical/sales team members across the company and to provide outstanding customer support to internal and external customers.   "
22,d5cf7600-5986-41d4-8e8d-29519d72bfc8,Technical Projects Coordinator - IT Background,"A Technical Projects Coordinator for multiple projects.Leads planning and execution of client-facing cloud-based projects Gathers and develops requirements to create and maintain a detailed project schedule and/or integrated plan. Effectively manages project contract, payments and renewals. Provides project reporting to multi-stakeholders & senior management.Uses appropriate strategies and actions to overcome resistance to change and capitalize on forces in support of change during all stages of projects - concept, definition, planning, implementation, and close-out. Promotes IT standards and best practices for project management to facilitate control of system quality, adherence to standard methodology and the control of the use of IT resourcesPresent, promote and sell products/services using solid arguments to existing and prospective customersPerform cost-benefit and needs analysis of existing/potential customers to meet their needsEstablish, develop and maintain positive business and customer relationshipsExpedite the resolution of customer problems and complaints to maximize satisfactionSupply management with reports on customer needs, problems, interests, competitive activities, and potential for new products and services.Continuously improve through feedback Handle online chats Create Invoices assessing with the Accounting department Follow with the technical Support team"
23,8ceae3d2-4770-433a-a3af-776c76f440c5,IT Support,"I: Major Functions: Technical support for PCs and accessories.Basic Duties & ResponsibilitiesA: (Title - Subject):Troubleshooting and fault isolation on PCs, 60%Installs and configures accessories components such as Printers and Scanners in multi-user, PC's.20%Provides full user PC support to customs employees on site.20%E: Minimum time required in the job to fully perform the duties:Competencies:A:  Communication SkillsB: Team skillsC: Ability to learnD: InitiativeE: Customer focus: Key Performance Indicators:A:  Creative Problem Solving and Decision MakingB: Customer Service ExcellenceC: Team SpiritD: Interpersonal CommunicationE: Work Ethics"
24,2d48161e-c8fd-468d-9ecf-61e363a0331a,Senior Quality Assurance Specialist,"Regarding Internal Audit:To follow up with auditees on collecting the needed List of Requirements LORs for all auditorsTo upload all the audit reports findings on NC tracking system, issue & share final findings with BX team.To ensure that the management responses are aligned to the respective findings and to ensure that all findings are closed by respective stakeholders as per the agreed manner with the external audit agencies.To follow up auditors’ findings/observations with auditees/area owners till closure.To deliver the needed reports related to IATo plan and conduct Internal reviews on development projects and support servicesRegarding process improvement and QMS:To work as a configuration controller for the company QMS and make the needed announcement for new policy / procedure.To deliver Quality related training courses to ITS employees.To work closely with all ITS colleagues to promote Continuous Improvement, facilitating workshops relating to project and process innovation/change issues.To assist in the development of the documented Quality Management System, including the design of process maps and procedures.Make recommendations for improvement.Regarding CMMI and ISO certification:To maintain and execute the CMMI and ISO 9001 recertifications at appropriate time.To ensure creating / calibrating process model(s) for banking development.To ensure developing and reporting process performance and process baseline reports for banking development.To ensure developing, maintaining and updating metrics schema for all banking development.To plan for SEPG meetings, communicate & manage meeting agenda, communicate MOMs and follow up on meeting actions."
25,4f585c72-1907-4a51-b23d-838b5ed1577e,NOC front office L1 Engineer,"Understanding of general networking and design (Switching, Wireless, Firewalls, DHCP, TCP/IP, network taps, and analysis)Installing, configuring, and operating the network equipment on a big scale/project.Working on Central Management solutions for all network vendors Ex. Cisco Prime, Airwave, e-sight, ……Working on different firewall vendors Ex. FortiGate, Forcepoint, Firepower, Palo Alto…….Network monitoring to improve performance for all systems.Troubleshooting, resolving, and communicating networking issues to Customers.Maintaining current knowledge and understanding of security and networking best practices to offer the best solutions and protection to systems.Executing basic security operations tasks on firewalls and Endpoint Antivirus.In-depth understanding and practical knowledge of networking systems such as LAN, Wireless, firewalls, Antivirus, and switches.Ability to design, implement and troubleshoot Wireless and security infrastructure.Ability to analyze and evaluate networks, identify issues, and provide solutions to ensure networks are operating efficiently.Work closely with other teams within the infrastructure to maintain infrastructure operations.Ability to write scripts to automate any changes required. Experience with documentation of processes"
26,d76e62a3-467d-40b7-931f-392663d55584,Full Stack Developer – Full Time; Remote: Egypt,"Responsibilities:Design and develop highly scalable and reliable software componentsPrototype, design and launch new featuresMaintain high quality, responsiveness, and security of applicationsApply new technologies and innovation to improve platform functionalityContribute to the team’s best practices and development standardsReports to: Manager, Development Schedule / Shift: Monday – Friday; EST Day Hours; 37.5 per week"
27,1b96b777-b871-47e6-a10e-4f2d9b571cd4,Test Automation Specialist –Full Time Contractor ; Remote: Egypt,"Job OverviewReporting to the Manager of Development, you will be working in a customer-focused, innovative, challenging, and fun learning environment. You will work closely with our Development team and users to ensure high quality of our software tools producing various output formats optimized for accessibility, utilized by our customers' blind and low vision end-users.Responsibilities:Create and maintain test plans and test specifications for functional, regression, user acceptance and performance testingDevelop automated tests for new and existing functionalityConduct automated and manual testing Design and publish metrics to support automation test creation and executionMonitor release quality and make recommendations regarding risks and stabilityResearch and recommend new test tools to enhance test coverage and efficiencyContribute to the team’s best practices and development standardsReports to: Manager, Software DevelopmentSchedule / Shift 37.5 per week"
28,fec12893-9ada-4b46-8dc1-7cdb7b098dc5,IT Specialist,"ERP Systems:Train branch employee on company ERPs and act as 1st line of support for any problems to ensure business continuityTrain branch employees on company application to ensure smooth work operationsProvide proper support for branch employees on company’s ERP to ensure smooth work flowCommunications:Setup internet connection and apply company polices on IT Devices as department policy.Ensure Internet landline and 4G are operating well to ensure business continuity with no delaysEnsure MPLS (Multiprotocol label switching) VPN (Virtual Private Network) quality and solve any issues with services provider to ensure mail and system are working efficientlyProvide proper support for Switches & Routers to ensure smooth work for IT devicesSecurity & Firewalls:Troubleshoot firewall and updates its policies to ensure its continuity and secure company dataEnsure accurate and right performance of Operating Systems (OS) & firewall programs to secure company dataDevices Support:Creates new users on IT devices at the branch as per company policyInstall all needed programs on IT Devices at the branch to ensure smooth work operationsProvide needed support for Printers, PCs, Handhelds and Tablet devices to ensure smooth work flowReplace Ink Cartridge for different printers & ensure its working effectivelyBackups:Perform regular backup for all data related to users on all branch PCs and monitor backup jobs and ensure backups are completed successfullyTransfer to backup internet connection in case of any problems in landline to ensure smooth work flowHelp Desk:Review and ensure all IT issues and tickets are closed on IT System as per agreed SLAsRespond to branch employee’s IT issues and try solve it in order to ensure customer satisfactionReview and delete users’ accounts for resigned/stopped employees at his branch as per company security policyCommunicate with IT Team regarding employees needs to create users or emails and new devices to ensure smooth work flow"
29,8cb69433-4cf7-4143-92a3-205511804259,IT Administrator,"Book meetings and schedule eventsOrder office stationery and suppliesMaintain internal databasesSubmit expense reportsKeep employee records (physical and digital)Maintain a filing system for data on customers and external partnersDistribute incoming and outgoing mailPrepare regular reports and presentationsOrganize, store and print company documents as neededAnswer and redirect phone callsMake travel arrangementsHandle queries from managers and employeesUpdate office policies and ensure compliance with them"
30,d641e690-568f-44c0-bb12-6f66b7eec4ba,Oracle Technical or SOA Consultant,"Collect and analyze business requirements for Oracle financial projects.Write business requirement documents and other functional and technical documentations, testing scripts and prepare business presentations.Resolve technical and operational problems in a timely fashion.Respond to customer queries and concerns promptly.Identify gaps and provide corrective actions."
31,06b4a622-6ba7-456b-9b62-fe80609b4965,Senior B2B Partnerships & Outreach Specialist,"Job purpose:Daftra is seeking a talented and motivated Senior B2B Partnerships Specialist to join our team in Egypt. The ideal candidate will be responsible for driving revenue growth by selling our digital products and services to new customers.Duties & Responsibilities:Create a systematic, process-driven approach to partner outreach and relationship managementIdentify and source partnership opportunities through inbound lead follow-up and outbound cold calls & emailsEnhance the company’s partnership practice, grow its portfolio of B2B PartnersResearch and conduct analysis of the market to identify collaboration opportunities.Work closely with Senior management to strategize market growth within the SME SegmentManage pipeline and generate new partnerships leads.Develop & Manage Events Calendar in GCC countries.Approach, design, manage, and execute partnerships that supports Daftra customers expansion plansApproaching new partners who would support with public outreach, press releasesLead all communication with new partners or strategic entities.Collaborate with internal teams to grow channels according to team strategy.Being proactive in understanding Daftra’s features and value proposition.Keep a great ongoing relationship with current partners and offer new ways to grow the partnership"
32,4962ec3d-ff9a-42f2-9b9f-3844511e6e6f,IT Projects Assistant Manager,"Drives the development and execution of project plan by working with project team to define, sequence, and estimate duration of activities and determine schedules to meet project objectivesEnsures consistency and adherence to standards, processes, and policies for all projectsManages all aspects of the project execution including: chartering, scope definition, requirements gathering, project planning, change control, risk management and reportingManages the identification, resolution and escalation of project risks and issuesTracks project budget and resource utilization against planPlans and executes project communications ensuring timely and accurate distribution of information, documentation, and issue resolution to all appropriate team membersResponsible for tasks and activities related to a project e.g., communication, documentation, reporting, maintaining schedules etc.Drives the development and execution of project plan by working with project team to define, sequence, and estimate duration of activities and determine schedules to meet project objectivesEnsures consistency and adherence to standards, processes, and policies for all projectsManages all aspects of the project execution including: chartering, scope definition, requirements gathering, project planning, change control, risk management and reportingManages the identification, resolution and escalation of project risks and issuesTracks project budget and resource utilization against planPlans and executes project communications ensuring timely and accurate distribution of information, documentation, and issue resolution to all appropriate team membersResponsible for tasks and activities related to a project e.g., communication, documentation, reporting, maintaining schedules etc. "
33,658a9507-b696-442a-8d62-1db17f37ac3f,IT System Administrator,"Support all IT projects including Hardware, Software, network & systems.Analyzing system logs and identifying potential issues with computer systems & monitor system backups and issues, updates patches, monitor logs, and perform configuration changes.Active directory management, MS O365 and azure knowledge.Provide hands-on system security support & Act as backup for security admin.Appling the policies & procedures.Support cloud Network services and DNS.Monitor SCCM and license management.Provide and support helpdesk activities."
34,449a1e66-8cb6-4f56-893a-da5319f6797e,Sr. Microsoft Dynamics CRM Developer,"Research, design, implement innovative CRM solutions and deliver projects on-time and to specification with high level of quality.Investigate new technologies and constantly update his/her technical knowledge and skills.Construct design documents and documentation to aid maintenance and code reuse.Implements, supports, and customize Microsoft Dynamics CRM Application.Implement and customize Workflows.Dashboards and custom views creation.Perform unit testing and assist with user acceptance testing.Perform data migration activities"
35,1000a2eb-7bb7-4896-8de6-83635821df3f,Power BI Developer,"Translate business needs to technical specificationsDesign, build and deploy BI solutions (e.g. reporting tools)Maintain and support data analytics platforms (e.g. MicroStrategy)Create tools to store data (e.g. OLAP cubes)Conduct unit testing and troubleshootingEvaluate and improve existing BI systemsCollaborate with teams to integrate systemsDevelop and execute database queries and conduct analysesCreate visualizations and reports for requested projectsDevelop and update technical documentation"
36,48513117-edce-4b8d-bc48-d83bbf1bdef0,Senior IT,"Creates and maintains documentation as it relates to system configurations, mapping, processes, and service records;Provides guidance and solves escalated issues for IT Specialists on the team;Monitor network performance and troubleshoot problem areas as needed;Collaborate with local management and department leaders to assess near and long-term technology needs;Supports preparations and user acceptance testing required for infrastructure projects and enhancements;Analyzes the effectiveness and efficiency of existing systems; develops and implements strategies for improving or further leveraging these systems;Performs other duties as assigned;Collaborates with end users to prepare for Audit and SOX compliance;Integrate servers, including database, e-mail, print, and backup servers and their associated software into enterprise systems;Implement and maintain policies, procedures, and associated training plans for network administration, usage, and disaster recovery."
37,5abcc592-b856-479c-aacc-7f3c80714171,Software Implementation Engineer,"Software Implementation Engineer Job Description:  Become an expert in all in one Restaurant POS Systems offered by Syrve. You will plan, direct, coordinate and conduct the activities of a Restaurant Point of Sale deployment.  Your system expertise will include primarily SOFTWARE Applications and Databases, as well as Operating System. You will also specialize in network communication problem solving, and hardware diagnosis on site and remotely. Hardware primarily includes POS touchscreen terminals, tablets, printers, biometric and card reader devices, cash drawer, and all other POS peripherals, as well as Servers and PCs.  Responsibilities and Duties:  ●  Conduct site surveys for proper network and electrical requirements.  ●  Proficiency in wireless networks is a plus.  ●  Preform the complete installation of a POS System.  ●  You will train customers and tutor coworkers on the use, and maintenance of the product.  ●  Preform Live Support (sometimes at night and over the weekend)  ●  You will work independently with minimal supervision and be able to handle at least 95% of all situations on your own.  Your Special Skills:  ●  Communication and Customer Service. You will possess the ability or skill to maintain appropriate communication with the client.  ●  You will have an outgoing, strong “people-person” personality.  ●  You will have sharp listening, creative questioning, and good note taking skills to gain a clear  understanding of the tasks you are receiving in order to provide an effective solution.  ●  You will have good planning, organization, and time management skills without constant  intervention of supervisors, so that several ongoing projects can be moved along and completed  on schedule.  ●  You will have an ability to work quickly and efficiently to meet deadlines.  ●  You will have a positive “can-do” attitude, energy and enthusiasm, as well as like people contact.  ●  You will have typing skills with a good English grammar  ●  You will have a Professional, Business-like appearance. "
38,3352d400-2dd6-43c4-9111-04454031a203,Trainer,"Trainer   Job description  Main responsibility of the trainer is to guide the new users as well as current customers of Syrve on how to use Syrve and rollout of end-user training for the Syrve users. He/she will guide in the selection and application of appropriate training mediums; including on-site trainings, e-trainings and remote webinar sessions via zoom or teams. He/she will also support the design of dynamic learning materials tailored for Syrve customers and partners and conduct employee training assessments to help inform materials design and teaching methods. Trainer as main expert of entire software must know Syrve in and out and understand restaurant requirements   Trainer Responsibilities and Duties Follow the training plan Share training plan with customers before training Follow the SOP for trainers Provide a training to the customers on site and remotely Sign off training materials Share manuals with customers Design training curriculum and modifications to enhance effectiveness. Get customer complaints and refer them to related departments and to the manager Conduct error walkthroughs with customer remotely and on site Open cases in CRM, Pyrus and document customer issues.  Procure client sign off when needed. Support clients in Telegram and Whatsapp or via phone calls Close cases in CRM, Pyrus when suitable. Check knowledgebase for solutions to customer issues and questions. Escalate issues to suitable department when suitable. Demand attention from company team members when customer is in emergency. Update customers on expected issue resolution time frame during training.  Respond to customer queries on company product presentation to customers. Conduct independent continuing education on software updates "
39,e109cb6f-f06b-44e5-a1be-24b23ee053e7,"Senior Oracle Developer (Forms, Reports, PL/SQL)","Duties & Responsibilities:Develop high-quality software design and architecture.Produce clean, efficient code based on technical specifications and development standards.Troubleshoot, debug and upgrade existing software.Participate in testing process by conducting different types of testing.Recommend improvements.Coordinate with other ICT teams (Business analyst, Quality assurance and PMO)Document development phases"
40,0fd52f11-6448-4ec8-a01c-8fa3978e1e76,Senior .NET Developer,"Duties & Responsibilities:Develop high-quality software design and architectureProduce clean, efficient code based on technical specifications and development standardsTroubleshoot, debug and upgrade existing softwareParticipate in testing process by conducting different types of testingRecommend improvementsCoordinate with other ICT teams (Business analyst, Quality assurance and PMO)Document development phases"
